UKPRN,ProviderName,ProviderType,Breakdown_code,Breakdown,Completions_2014,Completions_2015,Sustained_Employment_Rate_2014,Sustained_Employment_Rate_2015,Sustained_Learning_Rate_2014,Sustained_Learning_Rate_2015,Sustained_Positive_Destination_Rate_2014,Sustained_Positive_Destination_Rate_2015,Learning_Rate_2014,Learning_Rate_2015,Positive_Destination_Rate_2014,Positive_Destination_Rate_2015,Benefit_Learners_Completions_2014,Benefit_Learners_Completions_2015,Benefit_Learners_Sustained_Employment_Rate_2014,Benefit_Learners_Sustained_Employment_Rate_2015
10007576,WOLVERHAMPTON CITY COUNCIL,Other Public Funded,Provision,Apprenticeship,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007576,WOLVERHAMPTON CITY COUNCIL,Other Public Funded,Level,Level 4+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007576,WOLVERHAMPTON CITY COUNCIL,Other Public Funded,Level,Full Level 3,60,70,65,63,35,29,84,79,40,40,89,82,20,10,x,x
10007576,WOLVERHAMPTON CITY COUNCIL,Other Public Funded,Level,Level 3 - Other,20,20,x,x,61,19,78,75,72,31,83,81,.,x,.,x
10007576,WOLVERHAMPTON CITY COUNCIL,Other Public Funded,Level,Full Level 2,140,200,68,65,22,21,80,74,43,38,86,80,20,60,x,52
10007576,WOLVERHAMPTON CITY COUNCIL,Other Public Funded,Level,Level 2 - Other,470,160,55,46,39,22,72,59,55,45,81,72,150,70,44,47
10007576,WOLVERHAMPTON CITY COUNCIL,Other Public Funded,Level,Below level 2 (excl. Traineeships),1690,1600,42,41,24,30,57,61,51,44,73,70,650,530,35,39
10007576,WOLVERHAMPTON CITY COUNCIL,Other Public Funded,Level,Traineeships,x,x,x,x,x,x,x,x,x,x,x,x,.,x,.,x
10007576,WOLVERHAMPTON CITY COUNCIL,Other Public Funded,Learners with Learning Difficulties and/or Disabilities,Learning Difficulties/Disability,560,480,30,25,41,42,61,59,62,57,75,71,130,140,31,30
10007576,WOLVERHAMPTON CITY COUNCIL,Other Public Funded,Learners with Learning Difficulties and/or Disabilities,No Learning Difficulties/Disability,1770,1540,51,51,24,25,63,64,48,40,77,72,670,530,38,45
10007576,WOLVERHAMPTON CITY COUNCIL,Other Public Funded,Learners with Learning Difficulties and/or Disabilities,Not Known/Not Provided,60,30,57,x,x,x,59,66,23,28,64,78,40,10,47,x
10007578,CITY OF WOLVERHAMPTON COLLEGE,General FE College incl Tertiary,All,All,6180,4340,64,63,25,28,73,74,43,42,80,78,1910,1120,49,45
10007578,CITY OF WOLVERHAMPTON COLLEGE,General FE College incl Tertiary,Gender,Female,3780,2330,66,61,24,28,75,73,43,45,82,78,940,490,52,46
10007578,CITY OF WOLVERHAMPTON COLLEGE,General FE College incl Tertiary,Gender,Male,2400,2010,61,65,26,28,71,74,42,39,79,78,970,640,47,45
10007578,CITY OF WOLVERHAMPTON COLLEGE,General FE College incl Tertiary,Age,Under 19,100,120,82,71,39,42,87,82,53,58,91,85,.,x,.,x
10007578,CITY OF WOLVERHAMPTON COLLEGE,General FE College incl Tertiary,Age,19 - 24,1960,1510,60,60,30,33,72,73,48,48,80,79,640,390,47,45
10007578,CITY OF WOLVERHAMPTON COLLEGE,General FE College incl Tertiary,Age,25 - 49,3380,2260,66,65,24,26,75,74,42,39,82,78,980,540,52,47
10007578,CITY OF WOLVERHAMPTON COLLEGE,General FE College incl Tertiary,Age,50+,740,460,62,63,12,18,67,69,30,32,74,72,290,190,45,44
10007578,CITY OF WOLVERHAMPTON COLLEGE,General FE College incl Tertiary,Provision,Skills,5820,3980,63,62,25,28,73,72,43,42,80,77,1910,1110,49,45
10007578,CITY OF WOLVERHAMPTON COLLEGE,General FE College incl Tertiary,Provision,Apprenticeship,350,360,83,80,27,29,86,86,38,43,89,87,x,20,x,x
10007578,CITY OF WOLVERHAMPTON COLLEGE,General FE College incl Tertiary,Level,Level 4+,80,20,87,x,11,17,89,94,22,17,91,94,x,x,x,x
10007578,CITY OF WOLVERHAMPTON COLLEGE,General FE College incl Tertiary,Level,Full Level 3,700,680,66,65,40,38,84,82,50,47,88,85,80,80,51,52
10007578,CITY OF WOLVERHAMPTON COLLEGE,General FE College incl Tertiary,Level,Level 3 - Other,380,30,84,x,24,21,89,79,47,39,92,82,40,x,75,x
10007578,CITY OF WOLVERHAMPTON COLLEGE,General FE College incl Tertiary,Level,Full Level 2,2610,1590,76,73,25,26,83,81,43,41,88,83,560,240,64,54
10007578,CITY OF WOLVERHAMPTON COLLEGE,General FE College incl Tertiary,Level,Level 2 - Other,640,710,62,81,20,35,68,85,39,45,77,87,290,130,48,65
10007578,CITY OF WOLVERHAMPTON COLLEGE,General FE College incl Tertiary,Level,Below level 2 (excl. Traineeships),1760,1310,39,40,21,22,52,53,41,38,65,62,930,650,40,38
10007578,CITY OF WOLVERHAMPTON COLLEGE,General FE College incl Tertiary,Level,Traineeships,.,x,.,x,.,x,.,x,.,x,.,x,.,x,.,x
10007578,CITY OF WOLVERHAMPTON COLLEGE,General FE College incl Tertiary,Learners with Learning Difficulties and/or Disabilities,Learning Difficulties/Disability,390,330,36,53,29,36,53,72,49,54,66,77,110,60,35,38
10007578,CITY OF WOLVERHAMPTON COLLEGE,General FE College incl Tertiary,Learners with Learning Difficulties and/or Disabilities,No Learning Difficulties/Disability,5750,4020,66,64,24,28,75,74,42,41,81,78,1800,1060,50,46
10007578,CITY OF WOLVERHAMPTON COLLEGE,General FE College incl Tertiary,Learners with Learning Difficulties and/or Disabilities,Not Known/Not Provided,40,.,65,.,50,.,85,.,68,.,91,.,x,.,x,.
10007594,WOMEN'S TECHNOLOGY TRAINING LIMITED,Private Sector Public Funded,All,All,680,330,49,45,24,21,64,60,37,34,71,67,220,80,36,44
10007594,WOMEN'S TECHNOLOGY TRAINING LIMITED,Private Sector Public Funded,Gender,Female,510,260,50,39,25,24,67,57,40,37,75,65,150,60,39,37
10007594,WOMEN'S TECHNOLOGY TRAINING LIMITED,Private Sector Public Funded,Gender,Male,170,70,43,67,19,12,54,70,30,22,60,75,80,20,31,x
10007594,WOMEN'S TECHNOLOGY TRAINING LIMITED,Private Sector Public Funded,Age,Under 19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007594,WOMEN'S TECHNOLOGY TRAINING LIMITED,Private Sector Public Funded,Age,19 - 24,100,70,34,47,25,44,53,73,38,47,64,75,60,20,31,x
10007594,WOMEN'S TECHNOLOGY TRAINING LIMITED,Private Sector Public Funded,Age,25 - 49,430,190,50,45,24,19,65,59,38,33,73,66,130,50,38,48
10007594,WOMEN'S TECHNOLOGY TRAINING LIMITED,Private Sector Public Funded,Age,50+,150,70,55,43,20,6,67,48,36,25,73,60,30,x,x,x
10007594,WOMEN'S TECHNOLOGY TRAINING LIMITED,Private Sector Public Funded,Provision,Skills,680,330,49,45,24,21,64,60,37,34,71,67,220,80,36,44
10007594,WOMEN'S TECHNOLOGY TRAINING LIMITED,Private Sector Public Funded,Provision,Apprenticeship,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007594,WOMEN'S TECHNOLOGY TRAINING LIMITED,Private Sector Public Funded,Level,Level 4+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007594,WOMEN'S TECHNOLOGY TRAINING LIMITED,Private Sector Public Funded,Level,Full Level 3,.,x,.,x,.,x,.,x,.,x,.,x,.,x,.,x
10007594,WOMEN'S TECHNOLOGY TRAINING LIMITED,Private Sector Public Funded,Level,Level 3 - Other,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
10007594,WOMEN'S TECHNOLOGY TRAINING LIMITED,Private Sector Public Funded,Level,Full Level 2,80,80,44,34,29,24,66,53,39,43,71,65,20,20,x,x
10007594,WOMEN'S TECHNOLOGY TRAINING LIMITED,Private Sector Public Funded,Level,Level 2 - Other,50,20,40,x,20,x,54,42,34,21,66,53,20,x,x,x
10007594,WOMEN'S TECHNOLOGY TRAINING LIMITED,Private Sector Public Funded,Level,Below level 2 (excl. Traineeships),540,220,50,49,23,21,65,63,38,32,72,68,180,40,33,45
10007594,WOMEN'S TECHNOLOGY TRAINING LIMITED,Private Sector Public Funded,Level,Traineeships,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007594,WOMEN'S TECHNOLOGY TRAINING LIMITED,Private Sector Public Funded,Learners with Learning Difficulties and/or Disabilities,Learning Difficulties/Disability,90,70,39,31,30,13,64,42,47,27,75,50,20,10,x,x
10007594,WOMEN'S TECHNOLOGY TRAINING LIMITED,Private Sector Public Funded,Learners with Learning Difficulties and/or Disabilities,No Learning Difficulties/Disability,580,250,50,49,22,24,64,64,36,36,71,71,200,60,38,47
10007594,WOMEN'S TECHNOLOGY TRAINING LIMITED,Private Sector Public Funded,Learners with Learning Difficulties and/or Disabilities,Not Known/Not Provided,10,x,x,x,x,x,x,x,x,x,x,x,x,.,x,.
10007609,WOODHOUSE COLLEGE,Other,All,All,.,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.
10007609,WOODHOUSE COLLEGE,Other,Gender,Female,.,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.
10007609,WOODHOUSE COLLEGE,Other,Gender,Male,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007609,WOODHOUSE COLLEGE,Other,Age,Under 19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007609,WOODHOUSE COLLEGE,Other,Age,19 - 24,.,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.
10007609,WOODHOUSE COLLEGE,Other,Age,25 - 49,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007609,WOODHOUSE COLLEGE,Other,Age,50+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007609,WOODHOUSE COLLEGE,Other,Provision,Skills,.,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.
10007609,WOODHOUSE COLLEGE,Other,Provision,Apprenticeship,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007609,WOODHOUSE COLLEGE,Other,Level,Level 4+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007609,WOODHOUSE COLLEGE,Other,Level,Full Level 3,.,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.
10007609,WOODHOUSE COLLEGE,Other,Level,Level 3 - Other,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007609,WOODHOUSE COLLEGE,Other,Level,Full Level 2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007609,WOODHOUSE COLLEGE,Other,Level,Level 2 - Other,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007609,WOODHOUSE COLLEGE,Other,Level,Below level 2 (excl. Traineeships),.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007609,WOODHOUSE COLLEGE,Other,Level,Traineeships,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007609,WOODHOUSE COLLEGE,Other,Learners with Learning Difficulties and/or Disabilities,Learning Difficulties/Disability,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007609,WOODHOUSE COLLEGE,Other,Learners with Learning Difficulties and/or Disabilities,No Learning Difficulties/Disability,.,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.
10007609,WOODHOUSE COLLEGE,Other,Learners with Learning Difficulties and/or Disabilities,Not Known/Not Provided,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007621,WORCESTER COLLEGE OF TECHNOLOGY,General FE College incl Tertiary,All,All,4520,.,70,.,18,.,77,.,31,.,81,.,1250,.,51,.
10007621,WORCESTER COLLEGE OF TECHNOLOGY,General FE College incl Tertiary,Gender,Female,2000,.,71,.,23,.,79,.,38,.,83,.,460,.,52,.
10007621,WORCESTER COLLEGE OF TECHNOLOGY,General FE College incl Tertiary,Gender,Male,2510,.,70,.,14,.,75,.,26,.,79,.,790,.,50,.
10007621,WORCESTER COLLEGE OF TECHNOLOGY,General FE College incl Tertiary,Age,Under 19,150,.,89,.,34,.,90,.,48,.,91,.,.,.,.,.
10007621,WORCESTER COLLEGE OF TECHNOLOGY,General FE College incl Tertiary,Age,19 - 24,1480,.,70,.,22,.,77,.,39,.,82,.,480,.,55,.
10007621,WORCESTER COLLEGE OF TECHNOLOGY,General FE College incl Tertiary,Age,25 - 49,2250,.,70,.,15,.,76,.,27,.,81,.,590,.,49,.
10007621,WORCESTER COLLEGE OF TECHNOLOGY,General FE College incl Tertiary,Age,50+,630,.,68,.,13,.,75,.,24,.,79,.,180,.,45,.
10007621,WORCESTER COLLEGE OF TECHNOLOGY,General FE College incl Tertiary,Provision,Skills,3320,.,65,.,19,.,73,.,34,.,79,.,1220,.,50,.
10007621,WORCESTER COLLEGE OF TECHNOLOGY,General FE College incl Tertiary,Provision,Apprenticeship,1200,.,85,.,14,.,86,.,23,.,88,.,30,.,x,.
10007621,WORCESTER COLLEGE OF TECHNOLOGY,General FE College incl Tertiary,Level,Level 4+,40,.,74,.,x,.,74,.,10,.,77,.,x,.,x,.
10007621,WORCESTER COLLEGE OF TECHNOLOGY,General FE College incl Tertiary,Level,Full Level 3,660,.,79,.,25,.,87,.,34,.,88,.,20,.,x,.
10007621,WORCESTER COLLEGE OF TECHNOLOGY,General FE College incl Tertiary,Level,Level 3 - Other,100,.,87,.,30,.,96,.,54,.,97,.,x,.,x,.
10007621,WORCESTER COLLEGE OF TECHNOLOGY,General FE College incl Tertiary,Level,Full Level 2,1980,.,81,.,15,.,84,.,26,.,86,.,300,.,65,.
10007621,WORCESTER COLLEGE OF TECHNOLOGY,General FE College incl Tertiary,Level,Level 2 - Other,440,.,65,.,17,.,70,.,42,.,78,.,250,.,53,.
10007621,WORCESTER COLLEGE OF TECHNOLOGY,General FE College incl Tertiary,Level,Below level 2 (excl. Traineeships),1290,.,51,.,19,.,61,.,33,.,70,.,670,.,43,.
10007621,WORCESTER COLLEGE OF TECHNOLOGY,General FE College incl Tertiary,Level,Traineeships,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007621,WORCESTER COLLEGE OF TECHNOLOGY,General FE College incl Tertiary,Learners with Learning Difficulties and/or Disabilities,Learning Difficulties/Disability,550,.,46,.,31,.,65,.,45,.,72,.,200,.,39,.
10007621,WORCESTER COLLEGE OF TECHNOLOGY,General FE College incl Tertiary,Learners with Learning Difficulties and/or Disabilities,No Learning Difficulties/Disability,3940,.,74,.,16,.,78,.,29,.,82,.,1040,.,53,.
10007621,WORCESTER COLLEGE OF TECHNOLOGY,General FE College incl Tertiary,Learners with Learning Difficulties and/or Disabilities,Not Known/Not Provided,20,.,x,.,24,.,71,.,43,.,76,.,x,.,x,.
10007623,WORCESTERSHIRE COUNTY COUNCIL,Other Public Funded,All,All,590,260,46,47,22,35,60,65,37,46,69,73,190,50,42,42
10007623,WORCESTERSHIRE COUNTY COUNCIL,Other Public Funded,Gender,Female,420,200,48,47,25,37,64,66,39,48,72,76,90,40,47,43
10007623,WORCESTERSHIRE COUNTY COUNCIL,Other Public Funded,Gender,Male,170,60,41,47,15,28,50,60,30,40,61,64,100,20,39,x
10007623,WORCESTERSHIRE COUNTY COUNCIL,Other Public Funded,Age,Under 19,x,30,x,x,x,32,x,50,x,43,x,54,.,.,.,.
10007623,WORCESTERSHIRE COUNTY COUNCIL,Other Public Funded,Age,19 - 24,40,20,35,x,14,35,47,59,23,53,53,71,20,x,x,x
10007623,WORCESTERSHIRE COUNTY COUNCIL,Other Public Funded,Age,25 - 49,360,160,48,46,25,40,64,66,41,52,74,77,110,30,46,x
10007623,WORCESTERSHIRE COUNTY COUNCIL,Other Public Funded,Age,50+,180,60,46,58,17,21,55,71,30,31,63,75,60,10,32,x
10007623,WORCESTERSHIRE COUNTY COUNCIL,Other Public Funded,Provision,Skills,590,260,46,47,22,35,60,65,37,46,69,73,190,50,42,42
10007623,WORCESTERSHIRE COUNTY COUNCIL,Other Public Funded,Provision,Apprenticeship,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007623,WORCESTERSHIRE COUNTY COUNCIL,Other Public Funded,Level,Level 4+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007623,WORCESTERSHIRE COUNTY COUNCIL,Other Public Funded,Level,Full Level 3,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.,.
10007623,WORCESTERSHIRE COUNTY COUNCIL,Other Public Funded,Level,Level 3 - Other,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007623,WORCESTERSHIRE COUNTY COUNCIL,Other Public Funded,Level,Full Level 2,20,40,x,58,x,25,74,70,21,38,79,78,x,x,x,x
10007623,WORCESTERSHIRE COUNTY COUNCIL,Other Public Funded,Level,Level 2 - Other,60,30,58,x,27,33,68,78,42,44,73,85,x,x,x,x
10007623,WORCESTERSHIRE COUNTY COUNCIL,Other Public Funded,Level,Below level 2 (excl. Traineeships),490,170,44,40,22,38,58,64,36,50,68,74,180,40,42,37
10007623,WORCESTERSHIRE COUNTY COUNCIL,Other Public Funded,Level,Traineeships,x,30,x,x,x,32,x,50,x,43,x,54,.,.,.,.
10007623,WORCESTERSHIRE COUNTY COUNCIL,Other Public Funded,Learners with Learning Difficulties and/or Disabilities,Learning Difficulties/Disability,130,80,27,32,19,45,43,59,36,54,56,65,50,20,24,x
10007623,WORCESTERSHIRE COUNTY COUNCIL,Other Public Funded,Learners with Learning Difficulties and/or Disabilities,No Learning Difficulties/Disability,410,180,53,54,23,31,66,68,36,43,74,77,120,30,53,x
10007623,WORCESTERSHIRE COUNTY COUNCIL,Other Public Funded,Learners with Learning Difficulties and/or Disabilities,Not Known/Not Provided,50,x,38,x,22,x,51,x,44,x,64,x,20,.,x,.
10007635,WORKING LINKS (EMPLOYMENT) LIMITED,Private Sector Public Funded,All,All,20,.,x,.,x,.,81,.,31,.,81,.,.,.,.,.
10007635,WORKING LINKS (EMPLOYMENT) LIMITED,Private Sector Public Funded,Gender,Female,10,.,x,.,x,.,73,.,45,.,73,.,.,.,.,.
10007635,WORKING LINKS (EMPLOYMENT) LIMITED,Private Sector Public Funded,Gender,Male,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.,.
10007635,WORKING LINKS (EMPLOYMENT) LIMITED,Private Sector Public Funded,Age,Under 19,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.,.
10007635,WORKING LINKS (EMPLOYMENT) LIMITED,Private Sector Public Funded,Age,19 - 24,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.,.
10007635,WORKING LINKS (EMPLOYMENT) LIMITED,Private Sector Public Funded,Age,25 - 49,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.,.
10007635,WORKING LINKS (EMPLOYMENT) LIMITED,Private Sector Public Funded,Age,50+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007635,WORKING LINKS (EMPLOYMENT) LIMITED,Private Sector Public Funded,Provision,Skills,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.,.
10007635,WORKING LINKS (EMPLOYMENT) LIMITED,Private Sector Public Funded,Provision,Apprenticeship,10,.,x,.,x,.,85,.,31,.,85,.,.,.,.,.
10007635,WORKING LINKS (EMPLOYMENT) LIMITED,Private Sector Public Funded,Level,Level 4+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007635,WORKING LINKS (EMPLOYMENT) LIMITED,Private Sector Public Funded,Level,Full Level 3,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.,.
10007635,WORKING LINKS (EMPLOYMENT) LIMITED,Private Sector Public Funded,Level,Level 3 - Other,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.,.
10007635,WORKING LINKS (EMPLOYMENT) LIMITED,Private Sector Public Funded,Level,Full Level 2,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.,.
10007635,WORKING LINKS (EMPLOYMENT) LIMITED,Private Sector Public Funded,Level,Level 2 - Other,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007635,WORKING LINKS (EMPLOYMENT) LIMITED,Private Sector Public Funded,Level,Below level 2 (excl. Traineeships),.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007635,WORKING LINKS (EMPLOYMENT) LIMITED,Private Sector Public Funded,Level,Traineeships,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007635,WORKING LINKS (EMPLOYMENT) LIMITED,Private Sector Public Funded,Learners with Learning Difficulties and/or Disabilities,Learning Difficulties/Disability,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.,.
10007635,WORKING LINKS (EMPLOYMENT) LIMITED,Private Sector Public Funded,Learners with Learning Difficulties and/or Disabilities,No Learning Difficulties/Disability,10,.,x,.,x,.,86,.,29,.,86,.,.,.,.,.
10007635,WORKING LINKS (EMPLOYMENT) LIMITED,Private Sector Public Funded,Learners with Learning Difficulties and/or Disabilities,Not Known/Not Provided,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.,.
10007636,WORKING MEN'S COLLEGE CORPORATION,Special Colleges,All,All,4570,4520,52,52,27,25,68,66,49,46,78,77,620,590,36,36
10007636,WORKING MEN'S COLLEGE CORPORATION,Special Colleges,Gender,Female,3320,3390,50,50,29,26,67,66,51,48,78,78,440,430,35,34
10007636,WORKING MEN'S COLLEGE CORPORATION,Special Colleges,Gender,Male,1250,1120,58,58,22,21,69,66,43,39,77,76,180,160,37,41
10007636,WORKING MEN'S COLLEGE CORPORATION,Special Colleges,Age,Under 19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007636,WORKING MEN'S COLLEGE CORPORATION,Special Colleges,Age,19 - 24,470,440,49,59,23,26,60,71,35,40,65,78,40,50,28,35
10007636,WORKING MEN'S COLLEGE CORPORATION,Special Colleges,Age,25 - 49,2940,2790,53,53,24,23,68,66,45,42,78,77,440,380,39,39
10007636,WORKING MEN'S COLLEGE CORPORATION,Special Colleges,Age,50+,1160,1290,50,48,36,29,70,64,63,56,84,78,140,160,29,30
10007636,WORKING MEN'S COLLEGE CORPORATION,Special Colleges,Provision,Skills,4570,4520,52,52,27,25,68,66,49,46,78,77,620,590,36,36
10007636,WORKING MEN'S COLLEGE CORPORATION,Special Colleges,Provision,Apprenticeship,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007636,WORKING MEN'S COLLEGE CORPORATION,Special Colleges,Level,Level 4+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007636,WORKING MEN'S COLLEGE CORPORATION,Special Colleges,Level,Full Level 3,40,40,41,47,49,47,70,74,59,53,78,79,20,x,x,x
10007636,WORKING MEN'S COLLEGE CORPORATION,Special Colleges,Level,Level 3 - Other,10,.,x,.,45,.,82,.,55,.,82,.,x,.,x,.
10007636,WORKING MEN'S COLLEGE CORPORATION,Special Colleges,Level,Full Level 2,240,310,42,43,34,22,63,54,58,43,76,68,70,80,38,44
10007636,WORKING MEN'S COLLEGE CORPORATION,Special Colleges,Level,Level 2 - Other,270,240,53,48,27,24,67,63,42,50,74,80,50,40,39,36
10007636,WORKING MEN'S COLLEGE CORPORATION,Special Colleges,Level,Below level 2 (excl. Traineeships),4010,3930,53,53,26,25,68,67,49,46,78,78,490,470,35,34
10007636,WORKING MEN'S COLLEGE CORPORATION,Special Colleges,Level,Traineeships,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007636,WORKING MEN'S COLLEGE CORPORATION,Special Colleges,Learners with Learning Difficulties and/or Disabilities,Learning Difficulties/Disability,840,800,35,33,39,34,64,57,62,56,79,71,190,170,24,29
10007636,WORKING MEN'S COLLEGE CORPORATION,Special Colleges,Learners with Learning Difficulties and/or Disabilities,No Learning Difficulties/Disability,3580,3580,56,57,24,23,68,68,46,44,78,79,420,410,41,40
10007636,WORKING MEN'S COLLEGE CORPORATION,Special Colleges,Learners with Learning Difficulties and/or Disabilities,Not Known/Not Provided,150,140,60,48,26,27,72,65,53,49,83,79,10,20,x,x
10007643,WORTHING COLLEGE,General FE College incl Tertiary,All,All,120,120,62,75,43,38,83,89,51,43,87,89,20,x,x,x
10007643,WORTHING COLLEGE,General FE College incl Tertiary,Gender,Female,50,60,70,80,50,36,85,92,57,44,87,92,x,x,x,x
10007643,WORTHING COLLEGE,General FE College incl Tertiary,Gender,Male,70,50,57,68,39,40,83,85,48,42,87,85,10,x,x,x
10007643,WORTHING COLLEGE,General FE College incl Tertiary,Age,Under 19,x,x,x,x,x,x,x,x,x,x,x,x,.,.,.,.
10007643,WORTHING COLLEGE,General FE College incl Tertiary,Age,19 - 24,90,80,58,73,42,40,82,89,51,44,86,89,20,x,x,x
10007643,WORTHING COLLEGE,General FE College incl Tertiary,Age,25 - 49,20,30,x,x,55,35,91,92,55,46,91,92,x,x,x,x
10007643,WORTHING COLLEGE,General FE College incl Tertiary,Age,50+,x,x,x,x,x,x,x,x,x,x,x,x,.,.,.,.
10007643,WORTHING COLLEGE,General FE College incl Tertiary,Provision,Skills,110,90,59,75,46,41,83,91,52,48,86,91,20,x,x,x
10007643,WORTHING COLLEGE,General FE College incl Tertiary,Provision,Apprenticeship,10,30,x,x,25,28,92,83,42,28,92,83,x,x,x,x
10007643,WORTHING COLLEGE,General FE College incl Tertiary,Level,Level 4+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007643,WORTHING COLLEGE,General FE College incl Tertiary,Level,Full Level 3,60,50,62,68,48,34,90,87,53,36,90,87,x,x,x,x
10007643,WORTHING COLLEGE,General FE College incl Tertiary,Level,Level 3 - Other,x,.,x,.,x,.,x,.,x,.,x,.,.,.,.,.
10007643,WORTHING COLLEGE,General FE College incl Tertiary,Level,Full Level 2,50,40,61,83,39,33,75,89,52,36,84,89,20,x,x,x
10007643,WORTHING COLLEGE,General FE College incl Tertiary,Level,Level 2 - Other,.,20,.,x,.,50,.,100,.,69,.,100,.,.,.,.
10007643,WORTHING COLLEGE,General FE College incl Tertiary,Level,Below level 2 (excl. Traineeships),x,20,x,x,x,47,x,80,x,53,x,80,x,x,x,x
10007643,WORTHING COLLEGE,General FE College incl Tertiary,Level,Traineeships,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007643,WORTHING COLLEGE,General FE College incl Tertiary,Learners with Learning Difficulties and/or Disabilities,Learning Difficulties/Disability,30,x,x,x,38,x,79,x,52,x,79,x,x,.,x,.
10007643,WORTHING COLLEGE,General FE College incl Tertiary,Learners with Learning Difficulties and/or Disabilities,No Learning Difficulties/Disability,90,110,64,75,45,38,85,88,51,43,90,88,20,x,x,x
10007643,WORTHING COLLEGE,General FE College incl Tertiary,Learners with Learning Difficulties and/or Disabilities,Not Known/Not Provided,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10007657,WRITTLE COLLEGE,Other Public Funded,All,All,340,390,72,69,30,33,81,79,44,42,87,83,40,20,51,x
10007657,WRITTLE COLLEGE,Other Public Funded,Gender,Female,250,310,71,67,32,34,82,78,45,42,86,81,30,20,x,x
10007657,WRITTLE COLLEGE,Other Public Funded,Gender,Male,90,80,73,77,24,28,80,84,39,40,87,88,x,x,x,x
10007657,WRITTLE COLLEGE,Other Public Funded,Age,Under 19,x,20,x,x,x,20,x,70,x,30,x,75,.,.,.,.
10007657,WRITTLE COLLEGE,Other Public Funded,Age,19 - 24,130,120,73,73,29,30,86,82,41,43,90,86,10,x,x,x
10007657,WRITTLE COLLEGE,Other Public Funded,Age,25 - 49,150,190,68,68,28,32,75,79,45,39,82,81,20,10,x,x
10007657,WRITTLE COLLEGE,Other Public Funded,Age,50+,50,60,74,62,36,45,85,75,49,53,89,81,x,x,x,x
10007657,WRITTLE COLLEGE,Other Public Funded,Provision,Skills,320,330,70,68,30,36,80,80,45,45,86,84,40,20,51,x
